test_name task_name gold_standard_file coverage model model_configuration metric score_value
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification MetacriticAlbums 0.4175 NB - accuracy 0.5697399366802351
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification MetacriticAlbums 0.4175 KNN K=3 accuracy 0.57814789687924
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification MetacriticAlbums 0.4175 C45 - accuracy 0.5347150610583447
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification MetacriticAlbums 0.4175 SVM C=0.001 accuracy 0.6227498869289911
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification MetacriticAlbums 0.4175 SVM C=0.01 accuracy 0.6227498869289911
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification MetacriticAlbums 0.4175 SVM C=0.1 accuracy 0.6227498869289911
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification MetacriticAlbums 0.4175 SVM C=1.0 accuracy 0.6172048846675714
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification MetacriticAlbums 0.4175 SVM C=10.0 accuracy 0.6093962008141115
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification MetacriticAlbums 0.4175 SVM C=100 accuracy 0.5411781999095433
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification MetacriticAlbums 0.4175 SVM C=1000 accuracy 0.5392786069651743
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification AAUP 0.9875 NB - accuracy 0.4409305711086227
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification AAUP 0.9875 KNN K=3 accuracy 0.5843650615901457
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification AAUP 0.9875 C45 - accuracy 0.5177010078387458
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification AAUP 0.9875 SVM C=0.001 accuracy 0.5464165733482644
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification AAUP 0.9875 SVM C=0.01 accuracy 0.5464165733482644
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification AAUP 0.9875 SVM C=0.1 accuracy 0.5605531914893616
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification AAUP 0.9875 SVM C=1.0 accuracy 0.601575587905935
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification AAUP 0.9875 SVM C=10.0 accuracy 0.6182217245240761
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification AAUP 0.9875 SVM C=100 accuracy 0.5769708846584546
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification AAUP 0.9875 SVM C=1000 accuracy 0.5110582306830906
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification Forbes 0.8511041009463722 NB - accuracy 0.43595964621337735
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification Forbes 0.8511041009463722 KNN K=3 accuracy 0.4675323383084576
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification Forbes 0.8511041009463722 C45 - accuracy 0.4753067993366501
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification Forbes 0.8511041009463722 SVM C=0.001 accuracy 0.48925373134328404
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification Forbes 0.8511041009463722 SVM C=0.01 accuracy 0.48925373134328404
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification Forbes 0.8511041009463722 SVM C=0.1 accuracy 0.5043051409618575
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification Forbes 0.8511041009463722 SVM C=1.0 accuracy 0.5272902155887232
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification Forbes 0.8511041009463722 SVM C=10.0 accuracy 0.5316561636263128
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification Forbes 0.8511041009463722 SVM C=100 accuracy 0.5194455500276396
models\model_minedgecut\vectors_nd_100_cosine_2_2 Classification Forbes 0.8511041009463722 SVM C=1000 accuracy 0.5083963515754562
models\model_complete_nq\vectors_100_cosine_2_1 Classification Cities 0.9858490566037736 NB - accuracy 0.7443095238095236
models\model_complete_nq\vectors_100_cosine_2_1 Classification Cities 0.9858490566037736 KNN K=3 accuracy 0.6271190476190476
models\model_complete_nq\vectors_100_cosine_2_1 Classification Cities 0.9858490566037736 C45 - accuracy 0.5494761904761905
models\model_complete_nq\vectors_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=0.001 accuracy 0.4977857142857145
models\model_complete_nq\vectors_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=0.01 accuracy 0.4977857142857145
models\model_complete_nq\vectors_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=0.1 accuracy 0.4977857142857145
models\model_complete_nq\vectors_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=1.0 accuracy 0.7914285714285716
models\model_complete_nq\vectors_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=10.0 accuracy 0.7893333333333333
models\model_complete_nq\vectors_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=100 accuracy 0.775
models\model_complete_nq\vectors_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=1000 accuracy 0.775
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticMovies 0.918 NB - accuracy 0.6869185079591352
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticMovies 0.918 KNN K=3 accuracy 0.6379689356141601
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticMovies 0.918 C45 - accuracy 0.5782091945830363
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticMovies 0.918 SVM C=0.001 accuracy 0.507083036350677
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticMovies 0.918 SVM C=0.01 accuracy 0.507083036350677
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticMovies 0.918 SVM C=0.1 accuracy 0.6929181515799478
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticMovies 0.918 SVM C=1.0 accuracy 0.7170456165359943
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticMovies 0.918 SVM C=10.0 accuracy 0.6917186386315041
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticMovies 0.918 SVM C=100 accuracy 0.6655752554050844
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticMovies 0.918 SVM C=1000 accuracy 0.6539112615823237
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticAlbums 0.156875 NB - accuracy 0.5740153846153847
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticAlbums 0.156875 KNN K=3 accuracy 0.5211384615384617
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticAlbums 0.156875 C45 - accuracy 0.5482923076923075
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticAlbums 0.156875 SVM C=0.001 accuracy 0.5816923076923078
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticAlbums 0.156875 SVM C=0.01 accuracy 0.5816923076923078
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticAlbums 0.156875 SVM C=0.1 accuracy 0.5816923076923078
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticAlbums 0.156875 SVM C=1.0 accuracy 0.5633538461538465
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticAlbums 0.156875 SVM C=10.0 accuracy 0.5770000000000001
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticAlbums 0.156875 SVM C=100 accuracy 0.5260307692307694
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticAlbums 0.156875 SVM C=1000 accuracy 0.4903846153846155
models\model_complete_nq\vectors_100_cosine_2_1 Classification AAUP 0.975 NB - accuracy 0.5883562113932739
models\model_complete_nq\vectors_100_cosine_2_1 Classification AAUP 0.975 KNN K=3 accuracy 0.5862102493708533
models\model_complete_nq\vectors_100_cosine_2_1 Classification AAUP 0.975 C45 - accuracy 0.5228483184625945
models\model_complete_nq\vectors_100_cosine_2_1 Classification AAUP 0.975 SVM C=0.001 accuracy 0.5502150537634412
models\model_complete_nq\vectors_100_cosine_2_1 Classification AAUP 0.975 SVM C=0.01 accuracy 0.5502150537634412
models\model_complete_nq\vectors_100_cosine_2_1 Classification AAUP 0.975 SVM C=0.1 accuracy 0.5502150537634412
models\model_complete_nq\vectors_100_cosine_2_1 Classification AAUP 0.975 SVM C=1.0 accuracy 0.6736879432624114
models\model_complete_nq\vectors_100_cosine_2_1 Classification AAUP 0.975 SVM C=10.0 accuracy 0.6728002745367194
models\model_complete_nq\vectors_100_cosine_2_1 Classification AAUP 0.975 SVM C=100 accuracy 0.6469595058339055
models\model_complete_nq\vectors_100_cosine_2_1 Classification AAUP 0.975 SVM C=1000 accuracy 0.622747654998856
models\model_complete_nq\vectors_100_cosine_2_1 Classification Forbes 0.8296529968454258 NB - accuracy 0.4723074253990285
models\model_complete_nq\vectors_100_cosine_2_1 Classification Forbes 0.8296529968454258 KNN K=3 accuracy 0.5386190145732132
models\model_complete_nq\vectors_100_cosine_2_1 Classification Forbes 0.8296529968454258 C45 - accuracy 0.5053348369188064
models\model_complete_nq\vectors_100_cosine_2_1 Classification Forbes 0.8296529968454258 SVM C=0.001 accuracy 0.490489243580847
models\model_complete_nq\vectors_100_cosine_2_1 Classification Forbes 0.8296529968454258 SVM C=0.01 accuracy 0.490489243580847
models\model_complete_nq\vectors_100_cosine_2_1 Classification Forbes 0.8296529968454258 SVM C=0.1 accuracy 0.5766597270414062
models\model_complete_nq\vectors_100_cosine_2_1 Classification Forbes 0.8296529968454258 SVM C=1.0 accuracy 0.5936045570205875
models\model_complete_nq\vectors_100_cosine_2_1 Classification Forbes 0.8296529968454258 SVM C=10.0 accuracy 0.5575855887115431
models\model_complete_nq\vectors_100_cosine_2_1 Classification Forbes 0.8296529968454258 SVM C=100 accuracy 0.5416071015498496
models\model_complete_nq\vectors_100_cosine_2_1 Classification Forbes 0.8296529968454258 SVM C=1000 accuracy 0.5082275040481148
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 NB - accuracy 0.4702380952380952
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 KNN K=3 accuracy 0.5905714285714285
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 C45 - accuracy 0.4996190476190477
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=0.001 accuracy 0.4977857142857145
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=0.01 accuracy 0.4977857142857145
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=0.1 accuracy 0.4977857142857145
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=1.0 accuracy 0.6534285714285716
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=10.0 accuracy 0.6801190476190475
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=100 accuracy 0.6076666666666667
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=1000 accuracy 0.5491666666666668
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 NB - accuracy 0.5388408766928011
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 KNN K=3 accuracy 0.5521736160608222
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 C45 - accuracy 0.5384150035637919
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=0.001 accuracy 0.50761760513186
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=0.01 accuracy 0.50761760513186
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=0.1 accuracy 0.5620191850795911
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=1.0 accuracy 0.5820277975766215
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=10.0 accuracy 0.586658648134949
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=100 accuracy 0.5793124851508674
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=1000 accuracy 0.55195028510335
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.445 NB - accuracy 0.6016842723004695
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.445 KNN K=3 accuracy 0.5236521909233176
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.445 C45 - accuracy 0.5267097026604068
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.445 SVM C=0.001 accuracy 0.620774647887324
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.445 SVM C=0.01 accuracy 0.620774647887324
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.445 SVM C=0.1 accuracy 0.620774647887324
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.445 SVM C=1.0 accuracy 0.6151506259780907
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.445 SVM C=10.0 accuracy 0.5995363849765257
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.445 SVM C=100 accuracy 0.5461287167449139
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.445 SVM C=1000 accuracy 0.531586463223787
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification AAUP 0.9875 NB - accuracy 0.3937681970884659
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification AAUP 0.9875 KNN K=3 accuracy 0.564562150055991
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification AAUP 0.9875 C45 - accuracy 0.5223549832026876
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=0.001 accuracy 0.5464165733482644
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=0.01 accuracy 0.5464165733482644
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=0.1 accuracy 0.5700492721164612
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=1.0 accuracy 0.6024367301231803
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=10.0 accuracy 0.6238432250839865
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=100 accuracy 0.578777155655095
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=1000 accuracy 0.5298589025755879
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 NB - accuracy 0.4130486456605859
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 KNN K=3 accuracy 0.4691719181868437
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 C45 - accuracy 0.4770724156992813
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 SVM C=0.001 accuracy 0.489253731343284
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 SVM C=0.01 accuracy 0.489253731343284
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 SVM C=0.1 accuracy 0.4871044776119402
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 SVM C=1.0 accuracy 0.5321033720287451
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 SVM C=10.0 accuracy 0.5245417357656161
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 SVM C=100 accuracy 0.5025279159756773
models\model_horizontal\vectors_aligned1_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 SVM C=1000 accuracy 0.4767191818684357
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 NB - accuracy 0.4594761904761903
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 KNN K=3 accuracy 0.5958571428571428
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 C45 - accuracy 0.4834999999999999
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=0.001 accuracy 0.4977857142857145
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=0.01 accuracy 0.4977857142857145
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=0.1 accuracy 0.4977857142857145
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=1.0 accuracy 0.6882857142857142
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=10.0 accuracy 0.6824285714285716
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=100 accuracy 0.6457142857142857
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=1000 accuracy 0.6189523809523811
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 NB - accuracy 0.5650201948206226
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 KNN K=3 accuracy 0.5632691850795912
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 C45 - accuracy 0.5307296863863151
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=0.001 accuracy 0.50761760513186
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=0.01 accuracy 0.50761760513186
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=0.1 accuracy 0.5749183297695416
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=1.0 accuracy 0.5986944642432881
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=10.0 accuracy 0.6032041458778806
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=100 accuracy 0.5902583749109052
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=1000 accuracy 0.565341827037301
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.4175 NB - accuracy 0.5612098597919494
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.4175 KNN K=3 accuracy 0.5711103573043871
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.4175 C45 - accuracy 0.5376910900045228
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.4175 SVM C=0.001 accuracy 0.6227498869289911
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.4175 SVM C=0.01 accuracy 0.6227498869289911
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.4175 SVM C=0.1 accuracy 0.6227498869289911
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.4175 SVM C=1.0 accuracy 0.6178018995929445
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.4175 SVM C=10.0 accuracy 0.5999773857982811
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.4175 SVM C=100 accuracy 0.5499841700587971
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.4175 SVM C=1000 accuracy 0.5462483039348711
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification AAUP 0.9875 NB - accuracy 0.4286954087346024
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification AAUP 0.9875 KNN K=3 accuracy 0.5827793952967524
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification AAUP 0.9875 C45 - accuracy 0.5105520716685331
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=0.001 accuracy 0.5464165733482644
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=0.01 accuracy 0.5464165733482644
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=0.1 accuracy 0.5635072788353864
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=1.0 accuracy 0.6000918253079509
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=10.0 accuracy 0.6094792833146696
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=100 accuracy 0.5859753639417693
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=1000 accuracy 0.5119014557670771
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification Forbes 0.8498422712933754 NB - accuracy 0.4475986733001657
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification Forbes 0.8498422712933754 KNN K=3 accuracy 0.4722813709231618
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification Forbes 0.8498422712933754 C45 - accuracy 0.4738059701492536
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification Forbes 0.8498422712933754 SVM C=0.001 accuracy 0.4884953012714204
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification Forbes 0.8498422712933754 SVM C=0.01 accuracy 0.4884953012714204
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification Forbes 0.8498422712933754 SVM C=0.1 accuracy 0.4847816473189605
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification Forbes 0.8498422712933754 SVM C=1.0 accuracy 0.5191299060254284
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification Forbes 0.8498422712933754 SVM C=10.0 accuracy 0.5261072415699283
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification Forbes 0.8498422712933754 SVM C=100 accuracy 0.49916749585406295
models\model_minedgecut\vectors_aligned0_filtered_100_cosine_2_1 Classification Forbes 0.8498422712933754 SVM C=1000 accuracy 0.4891498065229408
models\model_horizontal\vectors_nd_100_cosine_2_2 Classification Cities 0.9858490566037736 NB - accuracy 0.4760476190476189
models\model_horizontal\vectors_nd_100_cosine_2_2 Classification Cities 0.9858490566037736 KNN K=3 accuracy 0.6028809523809524
models\model_horizontal\vectors_nd_100_cosine_2_2 Classification Cities 0.9858490566037736 C45 - accuracy 0.5152619047619046
models\model_horizontal\vectors_nd_100_cosine_2_2 Classification Cities 0.9858490566037736 SVM C=0.001 accuracy 0.4977857142857145
models\model_horizontal\vectors_nd_100_cosine_2_2 Classification Cities 0.9858490566037736 SVM C=0.01 accuracy 0.4977857142857145
models\model_horizontal\vectors_nd_100_cosine_2_2 Classification Cities 0.9858490566037736 SVM C=0.1 accuracy 0.4977857142857145
models\model_horizontal\vectors_nd_100_cosine_2_2 Classification Cities 0.9858490566037736 SVM C=1.0 accuracy 0.6317380952380953
models\model_horizontal\vectors_nd_100_cosine_2_2 Classification Cities 0.9858490566037736 SVM C=10.0 accuracy 0.6871904761904761
models\model_horizontal\vectors_nd_100_cosine_2_2 Classification Cities 0.9858490566037736 SVM C=100 accuracy 0.6432619047619047
models\model_horizontal\vectors_nd_100_cosine_2_2 Classification Cities 0.9858490566037736 SVM C=1000 accuracy 0.5943809523809525
models\model_horizontal\vectors_nd_100_cosine_2_2 Classification MetacriticMovies 0.919 NB - accuracy 0.5294342480399143
