test_name task_name gold_standard_file coverage model model_configuration metric score_value
models\model_complete\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7160610350794399 KMeans "metric=enclidean, n_clusters=5" v_measure_score 0.644872806051334
models\model_complete\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7160610350794399 KMeans "metric=enclidean, n_clusters=5" normalized_mutual_info_score 0.644872806051334
models\model_complete\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7160610350794399 KMeans "metric=enclidean, n_clusters=5" clustering_accuracy 0.771590372817367
models\model_complete\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7160610350794399 "Agglomerative clustering" "metric=cosine, n_clusters=5" adjusted_rand_index 0.624875770939903
models\model_complete\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7160610350794399 "Agglomerative clustering" "metric=cosine, n_clusters=5" adjusted_mutual_info_score 0.6212081111471379
models\model_complete\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7160610350794399 "Agglomerative clustering" "metric=cosine, n_clusters=5" homogeneity_score 0.6419206489498289
models\model_complete\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7160610350794399 "Agglomerative clustering" "metric=cosine, n_clusters=5" completeness_score 0.6025472692703969
models\model_complete\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7160610350794399 "Agglomerative clustering" "metric=cosine, n_clusters=5" v_measure_score 0.621611097321278
models\model_complete\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7160610350794399 "Agglomerative clustering" "metric=cosine, n_clusters=5" normalized_mutual_info_score 0.621611097321278
models\model_complete\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7160610350794399 "Agglomerative clustering" "metric=cosine, n_clusters=5" clustering_accuracy 0.7827591631272609
models\model_complete\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7160610350794399 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" adjusted_rand_index 0.6184146867113121
models\model_complete\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7160610350794399 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" adjusted_mutual_info_score 0.613944184103729
models\model_complete\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7160610350794399 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" homogeneity_score 0.653763080668962
models\model_complete\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7160610350794399 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" completeness_score 0.579396179986295
models\model_complete\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7160610350794399 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" v_measure_score 0.6143372452223149
models\model_complete\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7160610350794399 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" normalized_mutual_info_score 0.6143372452223149
models\model_complete\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7160610350794399 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" clustering_accuracy 0.7649834827748941
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 DBSCAN metric=cosine adjusted_rand_index 0.002343366190792
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 DBSCAN metric=cosine adjusted_mutual_info_score 0.007323525329649
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 DBSCAN metric=cosine homogeneity_score 0.12438609946811098
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 DBSCAN metric=cosine completeness_score 0.004602336741760999
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 DBSCAN metric=cosine v_measure_score 0.008876248640071999
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 DBSCAN metric=cosine normalized_mutual_info_score 0.008876248640071999
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 DBSCAN metric=cosine clustering_accuracy 0.502615311459819
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 KMeans "metric=enclidean, n_clusters=2" adjusted_rand_index 0.00076109165612
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 KMeans "metric=enclidean, n_clusters=2" adjusted_mutual_info_score -0.00034700856392499995
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 KMeans "metric=enclidean, n_clusters=2" homogeneity_score 0.002965480253799
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 KMeans "metric=enclidean, n_clusters=2" completeness_score 0.00010075731274600001
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 KMeans "metric=enclidean, n_clusters=2" v_measure_score 0.00019489280585000001
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 KMeans "metric=enclidean, n_clusters=2" normalized_mutual_info_score 0.00019489280585000001
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 KMeans "metric=enclidean, n_clusters=2" clustering_accuracy 0.479077508321446
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_rand_index -0.00048021381301000004
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.002204558985999
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 "Agglomerative clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.045459088881648
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 "Agglomerative clustering" "metric=cosine, n_clusters=2" completeness_score 0.001374258713925
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 "Agglomerative clustering" "metric=cosine, n_clusters=2" v_measure_score 0.002667866049729
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 "Agglomerative clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.002667866049729
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.479790775083214
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 0.001175867359815
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score -9.000098569800001e-05
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.006818483774612
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 0.000228276983906
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 0.000441764085434
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.000441764085434
models\model_complete\vectors_100_cosine_2_1 Clustering teams_cluster 0.5209224916785544 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.47883975273418894
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 DBSCAN metric=cosine adjusted_rand_index 0.010513660734776
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 DBSCAN metric=cosine adjusted_mutual_info_score 0.003042672075205
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 DBSCAN metric=cosine homogeneity_score 0.001713763544633
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 DBSCAN metric=cosine completeness_score 0.019954097247594
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 DBSCAN metric=cosine v_measure_score 0.00315643567742
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 DBSCAN metric=cosine normalized_mutual_info_score 0.00315643567742
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 DBSCAN metric=cosine clustering_accuracy 0.782724266398761
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 KMeans "metric=enclidean, n_clusters=2" adjusted_rand_index 0.057781675397013
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 KMeans "metric=enclidean, n_clusters=2" adjusted_mutual_info_score 0.009247440714011
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 KMeans "metric=enclidean, n_clusters=2" homogeneity_score 0.009071349115462
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 KMeans "metric=enclidean, n_clusters=2" completeness_score 0.009515599584441
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 KMeans "metric=enclidean, n_clusters=2" v_measure_score 0.009288165289213
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 KMeans "metric=enclidean, n_clusters=2" normalized_mutual_info_score 0.009288165289213
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 KMeans "metric=enclidean, n_clusters=2" clustering_accuracy 0.71095483276822
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 0.018525863647247
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.002135045101771
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 "Agglomerative clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.002220563721578
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 "Agglomerative clustering" "metric=cosine, n_clusters=2" completeness_score 0.002129865369945
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 "Agglomerative clustering" "metric=cosine, n_clusters=2" v_measure_score 0.002174269099828
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 "Agglomerative clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.002174269099828
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.673364309933442
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 0.039002998898156
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.005883365556787
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.006358187595588
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 0.00553923793057
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 0.005920526894113
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.005920526894113
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesAndCountries_cluster 0.9924651513248776 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.664887605173929
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 DBSCAN metric=cosine adjusted_rand_index -0.001785354474406
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 DBSCAN metric=cosine adjusted_mutual_info_score 0.00253293083224
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 DBSCAN metric=cosine homogeneity_score 0.001956435899073
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 DBSCAN metric=cosine completeness_score 0.020641619343932
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 DBSCAN metric=cosine v_measure_score 0.003574113317736
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 DBSCAN metric=cosine normalized_mutual_info_score 0.003574113317736
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 DBSCAN metric=cosine clustering_accuracy 0.544016616072855
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 KMeans "metric=enclidean, n_clusters=2" adjusted_rand_index -0.004074605724923
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 KMeans "metric=enclidean, n_clusters=2" adjusted_mutual_info_score 0.013214112936906
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 KMeans "metric=enclidean, n_clusters=2" homogeneity_score 0.011714961224122
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 KMeans "metric=enclidean, n_clusters=2" completeness_score 0.015383571603314
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 KMeans "metric=enclidean, n_clusters=2" v_measure_score 0.013300937432219
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 KMeans "metric=enclidean, n_clusters=2" normalized_mutual_info_score 0.013300937432219
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 KMeans "metric=enclidean, n_clusters=2" clustering_accuracy 0.508867231187091
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_rand_index -0.001790608142718
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.003503735210922
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Agglomerative clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.003566632817426
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Agglomerative clustering" "metric=cosine, n_clusters=2" completeness_score 0.003596036056944
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Agglomerative clustering" "metric=cosine, n_clusters=2" v_measure_score 0.003581274086043
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Agglomerative clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.003581274086043
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.502902487085264
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index -0.005001621615833
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.010471659068669
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.009172532390772
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 0.012441862432144
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 0.010559942769193
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.010559942769193
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.501038504553443
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 DBSCAN metric=cosine adjusted_rand_index 0.046580979589051
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 DBSCAN metric=cosine adjusted_mutual_info_score 0.088685863281435
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 DBSCAN metric=cosine homogeneity_score 0.052455716021778
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 DBSCAN metric=cosine completeness_score 0.310313343571051
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 DBSCAN metric=cosine v_measure_score 0.089741438514086
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 DBSCAN metric=cosine normalized_mutual_info_score 0.089741438514086
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 DBSCAN metric=cosine clustering_accuracy 0.419361378611252
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 KMeans "metric=enclidean, n_clusters=5" adjusted_rand_index 0.072149551601347
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 KMeans "metric=enclidean, n_clusters=5" adjusted_mutual_info_score 0.105884019069491
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 KMeans "metric=enclidean, n_clusters=5" homogeneity_score 0.094432367010044
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 KMeans "metric=enclidean, n_clusters=5" completeness_score 0.121396511643968
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 KMeans "metric=enclidean, n_clusters=5" v_measure_score 0.10623008387751
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 KMeans "metric=enclidean, n_clusters=5" normalized_mutual_info_score 0.10623008387751
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 KMeans "metric=enclidean, n_clusters=5" clustering_accuracy 0.372326406487582
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 "Agglomerative clustering" "metric=cosine, n_clusters=5" adjusted_rand_index 0.047742913213661
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 "Agglomerative clustering" "metric=cosine, n_clusters=5" adjusted_mutual_info_score 0.086417211343304
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 "Agglomerative clustering" "metric=cosine, n_clusters=5" homogeneity_score 0.083051723311533
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 "Agglomerative clustering" "metric=cosine, n_clusters=5" completeness_score 0.090783026084001
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 "Agglomerative clustering" "metric=cosine, n_clusters=5" v_measure_score 0.086745449801371
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 "Agglomerative clustering" "metric=cosine, n_clusters=5" normalized_mutual_info_score 0.086745449801371
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 "Agglomerative clustering" "metric=cosine, n_clusters=5" clustering_accuracy 0.345919918905221
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" adjusted_rand_index 0.073337058824113
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" adjusted_mutual_info_score 0.112773107673587
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" homogeneity_score 0.110042288979979
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" completeness_score 0.116304400982362
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" v_measure_score 0.113086721123899
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" normalized_mutual_info_score 0.113086721123899
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743031 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" clustering_accuracy 0.339533705017739
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 DBSCAN metric=cosine adjusted_rand_index -0.006985382387487
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 DBSCAN metric=cosine adjusted_mutual_info_score 0.00259885562806
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 DBSCAN metric=cosine homogeneity_score 0.018761720841545
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 DBSCAN metric=cosine completeness_score 0.001532954325165
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 DBSCAN metric=cosine v_measure_score 0.0028343258392
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 DBSCAN metric=cosine normalized_mutual_info_score 0.0028343258392
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 DBSCAN metric=cosine clustering_accuracy 0.727965761669119
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 KMeans "metric=enclidean, n_clusters=2" adjusted_rand_index -0.006708949705031
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 KMeans "metric=enclidean, n_clusters=2" adjusted_mutual_info_score 0.003753762625203
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 KMeans "metric=enclidean, n_clusters=2" homogeneity_score 0.041721693840611
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 KMeans "metric=enclidean, n_clusters=2" completeness_score 0.002117448871319
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 KMeans "metric=enclidean, n_clusters=2" v_measure_score 0.004030350415966
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 KMeans "metric=enclidean, n_clusters=2" normalized_mutual_info_score 0.004030350415966
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 KMeans "metric=enclidean, n_clusters=2" clustering_accuracy 0.590343720743614
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_rand_index -0.006381107443016
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.005692382058815
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 "Agglomerative clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.065519590113077
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 "Agglomerative clustering" "metric=cosine, n_clusters=2" completeness_score 0.003117134602158
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 "Agglomerative clustering" "metric=cosine, n_clusters=2" v_measure_score 0.005951140072841
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 "Agglomerative clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.005951140072841
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.540858633141634
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index -0.006373587055853
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.005700637933109
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.065636297506344
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 0.003121338438596
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 0.005959282792612
