test_name task_name gold_standard_file coverage model model_configuration metric score_value
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=0.01 accuracy 0.50761760513186
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=0.1 accuracy 0.5743778213352341
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=1.0 accuracy 0.5926535400332621
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=10.0 accuracy 0.5987969232596817
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=100 accuracy 0.588127821335234
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=1000 accuracy 0.5741550843430743
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.4175 NB - accuracy 0.5690072365445501
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.4175 KNN K=3 accuracy 0.5634961555857079
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.4175 C45 - accuracy 0.5548394391677975
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.4175 SVM C=0.001 accuracy 0.6227498869289911
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.4175 SVM C=0.01 accuracy 0.6227498869289911
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.4175 SVM C=0.1 accuracy 0.6227498869289911
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.4175 SVM C=1.0 accuracy 0.6184034373586613
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.4175 SVM C=10.0 accuracy 0.5897942107643599
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.4175 SVM C=100 accuracy 0.5345974672094074
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.4175 SVM C=1000 accuracy 0.5151560379918587
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification AAUP 0.9875 NB - accuracy 0.4627816349384098
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification AAUP 0.9875 KNN K=3 accuracy 0.5417681970884657
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification AAUP 0.9875 C45 - accuracy 0.5068309070548713
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=0.001 accuracy 0.5464165733482644
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=0.01 accuracy 0.5464165733482644
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=0.1 accuracy 0.5699406494960807
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=1.0 accuracy 0.6065442329227324
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=10.0 accuracy 0.6164378499440091
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=100 accuracy 0.5762340425531914
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=1000 accuracy 0.5114972004479285
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification Forbes 0.8498422712933754 NB - accuracy 0.4511017136539524
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification Forbes 0.8498422712933754 KNN K=3 accuracy 0.4805284687672747
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification Forbes 0.8498422712933754 C45 - accuracy 0.4751315644002211
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification Forbes 0.8498422712933754 SVM C=0.001 accuracy 0.4884953012714204
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification Forbes 0.8498422712933754 SVM C=0.01 accuracy 0.4884953012714204
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification Forbes 0.8498422712933754 SVM C=0.1 accuracy 0.4881249309010502
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification Forbes 0.8498422712933754 SVM C=1.0 accuracy 0.5249994472084023
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification Forbes 0.8498422712933754 SVM C=10.0 accuracy 0.529451630735213
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification Forbes 0.8498422712933754 SVM C=100 accuracy 0.5341376451077942
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Classification Forbes 0.8498422712933754 SVM C=1000 accuracy 0.5142493090105029
models\model_complete_nq\vectors_100_cosine_2_1 Classification Cities 0.9858490566037736 NB - accuracy 0.7443095238095236
models\model_complete_nq\vectors_100_cosine_2_1 Classification Cities 0.9858490566037736 KNN K=3 accuracy 0.6271190476190476
models\model_complete_nq\vectors_100_cosine_2_1 Classification Cities 0.9858490566037736 C45 - accuracy 0.5494761904761905
models\model_complete_nq\vectors_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=0.001 accuracy 0.4977857142857145
models\model_complete_nq\vectors_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=0.01 accuracy 0.4977857142857145
models\model_complete_nq\vectors_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=0.1 accuracy 0.4977857142857145
models\model_complete_nq\vectors_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=1.0 accuracy 0.7914285714285716
models\model_complete_nq\vectors_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=10.0 accuracy 0.7893333333333333
models\model_complete_nq\vectors_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=100 accuracy 0.775
models\model_complete_nq\vectors_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=1000 accuracy 0.775
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticMovies 0.9179999999999999 NB - accuracy 0.6869185079591352
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticMovies 0.9179999999999999 KNN K=3 accuracy 0.6379689356141601
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticMovies 0.9179999999999999 C45 - accuracy 0.5782091945830363
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticMovies 0.9179999999999999 SVM C=0.001 accuracy 0.507083036350677
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticMovies 0.9179999999999999 SVM C=0.01 accuracy 0.507083036350677
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticMovies 0.9179999999999999 SVM C=0.1 accuracy 0.6929181515799478
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticMovies 0.9179999999999999 SVM C=1.0 accuracy 0.7170456165359943
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticMovies 0.9179999999999999 SVM C=10.0 accuracy 0.6917186386315041
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticMovies 0.9179999999999999 SVM C=100 accuracy 0.6655752554050844
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticMovies 0.9179999999999999 SVM C=1000 accuracy 0.6539112615823237
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticAlbums 0.156875 NB - accuracy 0.5740153846153847
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticAlbums 0.156875 KNN K=3 accuracy 0.5211384615384617
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticAlbums 0.156875 C45 - accuracy 0.5482923076923075
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticAlbums 0.156875 SVM C=0.001 accuracy 0.5816923076923078
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticAlbums 0.156875 SVM C=0.01 accuracy 0.5816923076923078
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticAlbums 0.156875 SVM C=0.1 accuracy 0.5816923076923078
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticAlbums 0.156875 SVM C=1.0 accuracy 0.5633538461538465
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticAlbums 0.156875 SVM C=10.0 accuracy 0.5770000000000001
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticAlbums 0.156875 SVM C=100 accuracy 0.5260307692307694
models\model_complete_nq\vectors_100_cosine_2_1 Classification MetacriticAlbums 0.156875 SVM C=1000 accuracy 0.4903846153846155
models\model_complete_nq\vectors_100_cosine_2_1 Classification AAUP 0.975 NB - accuracy 0.5883562113932739
models\model_complete_nq\vectors_100_cosine_2_1 Classification AAUP 0.975 KNN K=3 accuracy 0.5862102493708533
models\model_complete_nq\vectors_100_cosine_2_1 Classification AAUP 0.975 C45 - accuracy 0.5228483184625945
models\model_complete_nq\vectors_100_cosine_2_1 Classification AAUP 0.975 SVM C=0.001 accuracy 0.5502150537634412
models\model_complete_nq\vectors_100_cosine_2_1 Classification AAUP 0.975 SVM C=0.01 accuracy 0.5502150537634412
models\model_complete_nq\vectors_100_cosine_2_1 Classification AAUP 0.975 SVM C=0.1 accuracy 0.5502150537634412
models\model_complete_nq\vectors_100_cosine_2_1 Classification AAUP 0.975 SVM C=1.0 accuracy 0.6736879432624114
models\model_complete_nq\vectors_100_cosine_2_1 Classification AAUP 0.975 SVM C=10.0 accuracy 0.6728002745367194
models\model_complete_nq\vectors_100_cosine_2_1 Classification AAUP 0.975 SVM C=100 accuracy 0.6469595058339055
models\model_complete_nq\vectors_100_cosine_2_1 Classification AAUP 0.975 SVM C=1000 accuracy 0.622747654998856
models\model_complete_nq\vectors_100_cosine_2_1 Classification Forbes 0.8296529968454258 NB - accuracy 0.4723074253990285
models\model_complete_nq\vectors_100_cosine_2_1 Classification Forbes 0.8296529968454258 KNN K=3 accuracy 0.5386190145732132
models\model_complete_nq\vectors_100_cosine_2_1 Classification Forbes 0.8296529968454258 C45 - accuracy 0.5053348369188064
models\model_complete_nq\vectors_100_cosine_2_1 Classification Forbes 0.8296529968454258 SVM C=0.001 accuracy 0.490489243580847
models\model_complete_nq\vectors_100_cosine_2_1 Classification Forbes 0.8296529968454258 SVM C=0.01 accuracy 0.490489243580847
models\model_complete_nq\vectors_100_cosine_2_1 Classification Forbes 0.8296529968454258 SVM C=0.1 accuracy 0.5766597270414062
models\model_complete_nq\vectors_100_cosine_2_1 Classification Forbes 0.8296529968454258 SVM C=1.0 accuracy 0.5936045570205875
models\model_complete_nq\vectors_100_cosine_2_1 Classification Forbes 0.8296529968454258 SVM C=10.0 accuracy 0.5575855887115431
models\model_complete_nq\vectors_100_cosine_2_1 Classification Forbes 0.8296529968454258 SVM C=100 accuracy 0.5416071015498496
models\model_complete_nq\vectors_100_cosine_2_1 Classification Forbes 0.8296529968454258 SVM C=1000 accuracy 0.5082275040481148
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 NB - accuracy 0.3395476190476191
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 KNN K=3 accuracy 0.4899285714285714
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 C45 - accuracy 0.4606904761904761
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=0.001 accuracy 0.4977857142857145
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=0.01 accuracy 0.4977857142857145
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=0.1 accuracy 0.5145
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=1.0 accuracy 0.5823333333333334
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=10.0 accuracy 0.591452380952381
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=100 accuracy 0.5627380952380951
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=1000 accuracy 0.4880476190476191
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 NB - accuracy 0.5905895105725824
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 KNN K=3 accuracy 0.5467851627464955
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 C45 - accuracy 0.5346629246851985
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=0.001 accuracy 0.50761760513186
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=0.01 accuracy 0.50761760513186
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=0.1 accuracy 0.6054989308624378
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=1.0 accuracy 0.5867367545735329
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=10.0 accuracy 0.571117248752673
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=100 accuracy 0.5470144333570921
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=1000 accuracy 0.5300974103112378
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.454375 NB - accuracy 0.6096480213089801
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.454375 KNN K=3 accuracy 0.5663984018264838
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.454375 C45 - accuracy 0.5346689497716894
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.454375 SVM C=0.001 accuracy 0.6244863013698632
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.454375 SVM C=0.01 accuracy 0.6244863013698632
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.454375 SVM C=0.1 accuracy 0.6244863013698632
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.454375 SVM C=1.0 accuracy 0.6229661339421613
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.454375 SVM C=10.0 accuracy 0.5998839421613393
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.454375 SVM C=100 accuracy 0.5617085235920852
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.454375 SVM C=1000 accuracy 0.5530175038051751
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification AAUP 0.9875 NB - accuracy 0.4614636058230685
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification AAUP 0.9875 KNN K=3 accuracy 0.4988241881298992
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification AAUP 0.9875 C45 - accuracy 0.466676371780515
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=0.001 accuracy 0.5464165733482644
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=0.01 accuracy 0.5464165733482644
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=0.1 accuracy 0.5710907054871218
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=1.0 accuracy 0.5940806270996639
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=10.0 accuracy 0.5898611422172451
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=100 accuracy 0.5357502799552074
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=1000 accuracy 0.4763628219484882
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 NB - accuracy 0.4515964621337754
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 KNN K=3 accuracy 0.465016583747927
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 C45 - accuracy 0.4653830845771143
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 SVM C=0.001 accuracy 0.489253731343284
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 SVM C=0.01 accuracy 0.489253731343284
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 SVM C=0.1 accuracy 0.523208402432283
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 SVM C=1.0 accuracy 0.5295107794361525
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 SVM C=10.0 accuracy 0.5265489220563848
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 SVM C=100 accuracy 0.5245494748479824
models\model_horizontal100\vectors_aligned95_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 SVM C=1000 accuracy 0.4981658374792702
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 NB - accuracy 0.4196428571428571
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 KNN K=3 accuracy 0.5293095238095238
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 C45 - accuracy 0.496
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=0.001 accuracy 0.4977857142857145
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=0.01 accuracy 0.4977857142857145
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=0.1 accuracy 0.4977857142857145
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=1.0 accuracy 0.6022380952380952
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=10.0 accuracy 0.6345952380952382
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=100 accuracy 0.5991428571428572
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification Cities 0.9858490566037736 SVM C=1000 accuracy 0.6086190476190476
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 NB - accuracy 0.5787229745782848
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 KNN K=3 accuracy 0.5373197315276788
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 C45 - accuracy 0.519479686386315
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=0.001 accuracy 0.50761760513186
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=0.01 accuracy 0.50761760513186
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=0.1 accuracy 0.5954879425041577
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=1.0 accuracy 0.5623081492040866
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=10.0 accuracy 0.5640434188643384
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=100 accuracy 0.5467911023996199
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification MetacriticMovies 0.919 SVM C=1000 accuracy 0.5346703492516036
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.454375 NB - accuracy 0.6126788432267884
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.454375 KNN K=3 accuracy 0.5621955859969561
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.454375 C45 - accuracy 0.5240639269406392
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.454375 SVM C=0.001 accuracy 0.6244863013698632
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.454375 SVM C=0.01 accuracy 0.6244863013698632
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.454375 SVM C=0.1 accuracy 0.6244863013698632
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.454375 SVM C=1.0 accuracy 0.6196708523592085
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.454375 SVM C=10.0 accuracy 0.5579547184170471
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.454375 SVM C=100 accuracy 0.5499105783866057
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification MetacriticAlbums 0.454375 SVM C=1000 accuracy 0.5503253424657534
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification AAUP 0.9875 NB - accuracy 0.5533773796192609
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification AAUP 0.9875 KNN K=3 accuracy 0.5082172452407614
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification AAUP 0.9875 C45 - accuracy 0.4743650615901455
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=0.001 accuracy 0.5464165733482644
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=0.01 accuracy 0.5464165733482644
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=0.1 accuracy 0.5770078387458005
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=1.0 accuracy 0.5900783874580067
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=10.0 accuracy 0.5757189249720046
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=100 accuracy 0.5261567749160135
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification AAUP 0.9875 SVM C=1000 accuracy 0.4680403135498321
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 NB - accuracy 0.18221061359867333
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 KNN K=3 accuracy 0.44403814262023217
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 C45 - accuracy 0.4604228855721392
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 SVM C=0.001 accuracy 0.48925373134328404
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 SVM C=0.01 accuracy 0.48925373134328404
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 SVM C=0.1 accuracy 0.5098667772249861
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 SVM C=1.0 accuracy 0.5224676616915422
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 SVM C=10.0 accuracy 0.5225483692647871
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 SVM C=100 accuracy 0.5037224986180209
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Classification Forbes 0.8511041009463722 SVM C=1000 accuracy 0.4648059701492537
models\model_horizontal\vectors_100_cosine_2_1 Classification Cities 0.9985214391325776 NB - accuracy 0.3682702531336877
models\model_horizontal\vectors_100_cosine_2_1 Classification Cities 0.9985214391325776 KNN K=3 accuracy 0.5871555382139199
models\model_horizontal\vectors_100_cosine_2_1 Classification Cities 0.9985214391325776 C45 - accuracy 0.4622060186314198
models\model_horizontal\vectors_100_cosine_2_1 Classification Cities 0.9985214391325776 SVM C=0.001 accuracy 0.4955572355265084
models\model_horizontal\vectors_100_cosine_2_1 Classification Cities 0.9985214391325776 SVM C=0.01 accuracy 0.4955572355265084
models\model_horizontal\vectors_100_cosine_2_1 Classification Cities 0.9985214391325776 SVM C=0.1 accuracy 0.4955572355265084
